Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value
CHEMBL2234864,CS(=O)(=O)c1ccc(-c2nc(NC3CC=CCC3)cc(C(F)(F)F)n2)cc1,'=',30395549.56
CHEMBL518643,CCCCCCC(Sc1nc(Cl)cc(NCc2ccc3ncccc3c2)n1)C(=O)O,'>',10.0
CHEMBL95246,COc1ccc(-c2sccc2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',5000.0
CHEMBL118067,CCOc1cc(OCC)cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c1,'>',10000.0
CHEMBL3238414,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,'=',6840.0
CHEMBL18377,CC1(O)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,'>',10000.0
CHEMBL146920,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NOC(C)(C)C)c1Cl,'=',66000.0
CHEMBL106445,Cc1cc2cc(-c3ccc(C(C)C(=O)O)cc3)ccc2[nH]1,'=',230.0
CHEMBL456619,COc1ccc(O)c(O)c1/C=C1\[C@@H](C)CC[C@H]2C(C)(C)CCC[C@]12C,'=',700.0
CHEMBL18790,CC1(OCC(F)(F)F)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,'=',400.0
CHEMBL3309824,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2c(c1)OCO2,'=',5650.0
CHEMBL3087874,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccccc2Cl)nn1,'=',3600.0
CHEMBL1165011,Cc1c(N)c(=O)n(-c2ccccc2)n1C,'=',42000.0
CHEMBL24687,COc1ccc2c(c1)c(Cc1csc(N)n1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',390.0
CHEMBL3289098,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,'>',10000.0
CHEMBL160178,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc1nc2cc(OC(F)F)ccc2[nH]1,'>',10000.0
CHEMBL2171268,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)NC3CCCCC3)c2c1,'>',100000.0
CHEMBL227187,Oc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(O)c2)cc1O,'>',100000.0
CHEMBL279550,CC1(C)COc2c(C3CCCC3)cc(C(=O)CCCC3CC3)cc21,'=',20000.0
CHEMBL1630243,CCN(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,'=',21300.0
CHEMBL1630244,CC(C)N(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,'=',100000.0
CHEMBL4757602,Nc1cc(-c2ccco2)nn1-c1ccccc1,'>',100000.0
CHEMBL4784073,COC(=O)c1ccc(-n2nc(-c3ccco3)cc2N)cc1,'>',100000.0
CHEMBL303688,NS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,'=',30.0
CHEMBL16674,CC(C)Sc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,'>',20000.0
CHEMBL276739,COc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1,'=',100000.0
CHEMBL357262,CCc1cc(/C=C/C(=O)O)cc(C(=O)c2ccccc2)c1,'=',2600.0
CHEMBL184341,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,'=',5.012
CHEMBL156482,CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2ccccc2)cc1,'=',3.0
CHEMBL387879,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,'=',2550.0
CHEMBL146854,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCO)c1Cl,'=',1000.0
CHEMBL1775088,O=[N+]([O-])c1cccc(Oc2ccc(OCCN3CCCC3)cc2)c1,'=',13000.0
CHEMBL1775100,FC(F)(F)c1cccc(Oc2ccc(OCCN3CCCC3)cc2)c1,'>',100000.0
CHEMBL1775105,Nc1ccccc1Oc1ccc(OCCN2CCCC2)cc1,'>',100000.0
CHEMBL278336,CS(=O)(=O)c1ccc(C2=C(C#Cc3ccccc3)C(=O)CC2)cc1,'=',6.0
CHEMBL526643,CC(COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1)O[N+](=O)[O-],'=',4560.0
CHEMBL18089,CC(C)OC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,'=',800.0
CHEMBL430728,CS(=O)(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,'>',100000.0
CHEMBL71916,CC1(C)OC(=O)C(OC2CCC2)=C1c1ccc(S(C)(=O)=O)cc1,'<',400.0
CHEMBL375309,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,'=',700.0
CHEMBL356206,CS(=O)(=O)c1ccc(-c2nc3sc4ccccc4n3c2-c2ccccc2)cc1,'>',5000.0
CHEMBL282391,CN(C)S(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,'>',100000.0
CHEMBL343865,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NNCc2ccccc2)c1Cl,'=',6300.0
CHEMBL279404,Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,'>',100000.0
CHEMBL405417,Nc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,'>',100000.0
CHEMBL261550,Nc1ccnc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,'>',100000.0
CHEMBL358500,Cc1ccc(Cl)c(Nc2ccccc2C(=O)N[C@H](C)C(=O)O)c1Cl,'>',33000.0
CHEMBL261815,Nc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,'>',100000.0
CHEMBL238240,COc1ccc2c(c1)c(CCNC(=O)c1ccc(O[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',1500.0
CHEMBL150969,CC(=O)Nc1ccc(OC(=O)c2ccccc2Nc2c(Cl)ccc(C)c2Cl)cc1,'>',20000.0
CHEMBL171416,COc1ccc2cc(-c3ccccc3-c3ccc(S(C)(=O)=O)cc3)ccc2c1,'=',30000.0
CHEMBL148666,CSc1ccc(-c2nc3sccn3c2-c2ccccc2)cc1,'=',5000.0
CHEMBL1830477,CCOC(=O)C1CCN(C(=O)CCc2cc(-c3ccc(C)cc3)n(-c3ccccc3)n2)CC1,'>',10000.0
CHEMBL4540871,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCN3CCOCC3)cc2-c2ccccc2)cc1,'=',640.0
CHEMBL4170011,O=C(NCc1ccccc1)c1sc2ccccc2c1Br,'=',12210.0
CHEMBL2063853,CC(C(=O)O)c1ccc(Cc2cccs2)cc1F,'=',13000.0
CHEMBL4203006,COc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3o2)cc1OC,'=',1210.0
CHEMBL1630235,CCOc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,'>',100000.0
CHEMBL1630229,CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,'=',19.0
CHEMBL1956390,Cc1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',87000.0
CHEMBL1956395,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc([N+](=O)[O-])cc2)cc1,'=',69000.0
CHEMBL1956396,CN(C)c1ccc(-c2nnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',6000.0
CHEMBL2334131,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1,'=',6840.0
CHEMBL2333752,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1,'=',8920.0
CHEMBL2333743,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCCl)cc1,'=',1270.0
CHEMBL3400658,CC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)C(C)C,'>',50000.0
CHEMBL3322416,Cc1cccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)c1,'>',10000.0
CHEMBL3289928,CCOC(OCC)c1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,'>',100000.0
CHEMBL1682232,CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(F)cc2)cc1,'=',2700.0
CHEMBL2334139,CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,'=',12360.0
CHEMBL1632398,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C)cc1,'=',6770.0
CHEMBL3289931,CCOC(OCC)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,'=',19320.0
CHEMBL3289941,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)c([N+](=O)[O-])c1,'=',14850.0
CHEMBL3357104,COc1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,'>',5000.0
CHEMBL3331343,CC(C)Cc1ccc(C(C)C(=O)OCc2c(C(C)C)c(=O)n(-c3ccccc3)n2C)cc1,'=',1300.0
CHEMBL3314084,O=C1/C(=C/c2coc3ccccc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,'=',1.3
CHEMBL3314085,O=C1/C(=C/c2coc3ccc(Br)cc3c2=O)c2ccccc2N1c1c(Cl)cccc1Cl,'=',7600.0
CHEMBL3823689,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(O)cc2)cc1,'=',9970.0
CHEMBL3824049,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,'=',300.0
CHEMBL4448997,O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(Br)cc1,'=',420.0
CHEMBL4562121,COc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1OC,'=',460.0
CHEMBL4574215,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(Cl)cc1Cl,'=',290.0
CHEMBL3747171,COc1ccc(S(=O)(=O)N(Nc2ccccc2)C(=O)Oc2ccccc2OC)cc1,'>',1000.0
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,'=',1839.0
CHEMBL2171247,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3c[nH]cn3)c2c1,'>',100000.0
CHEMBL2171242,COc1ccc(C(=O)n2c3ccc(Cl)cc3c3ccc(C(C)C(=O)O)cc32)cc1,'>',100000.0
CHEMBL278231,CCOC1(C)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,'=',500.0
CHEMBL70588,Cc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,'=',790.68
CHEMBL29662,NS(=O)(=O)c1ccc(-n2nccc2-c2ccc(F)cc2)cc1,'>',100000.0
CHEMBL388625,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,'=',1870.0
CHEMBL1275942,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,'=',2400.0
CHEMBL285567,O=C(c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1)C(F)(F)F,'>',100000.0
CHEMBL147189,CCc1ccc(/C=C/S(N)(=O)=O)cc1C(=O)c1ccccc1,'=',770.0
CHEMBL150006,CS(=O)(=O)c1ccc(-c2nc3sccn3c2-c2ccccc2)cc1,'=',3210.0
CHEMBL3264524,CCOC(=O)c1c(C)oc2ccc(Oc3ccc4ccccc4c3)cc12,'=',15800.0
CHEMBL4453592,CC(C)[C@@H]1CC[C@]2(C)[C@@H]3C(C=C4[C@@H]5CC(C)(C)C(=O)C[C@]5(C)CC[C@]42C)OC(=O)CC(O)[C@]31C,'=',460000.0
CHEMBL4851236,CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,'=',36.0
CHEMBL4471015,CS(=O)(=O)Nc1cc(Cc2ccc(Cl)cc2)c2ccccc2c1,'=',10000.0
CHEMBL610493,O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,'=',11100.0
CHEMBL1164245,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl,'=',87600.0
CHEMBL4100043,O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1,'=',9580.0
CHEMBL4098802,O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1Cc1ccccc1,'=',3290.0
CHEMBL458025,Cc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,'=',2500.0
CHEMBL3237071,COc1ccc(-n2nc(C(=O)Nc3ccc(OC)c(OC)c3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,'>',100000.0
CHEMBL3264516,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(C)cc3)cc12,'=',4200.0
CHEMBL91923,CS(=O)(=O)c1ccc(C2=C(c3cccc(O)c3)C(=O)OC2)cc1,'=',3960.0
CHEMBL331749,CC(C)(C)c1cc(Nc2ccccc2C(=O)O)cc2c1OCC2(C)C,'=',4000.0
CHEMBL367864,Cc1csc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)n1,'=',830.0
CHEMBL3289100,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@H](CCC=C(C)C)C(=O)O)CC[C@]4(C)C3=CC[C@H]2C1(C)C,'>',10000.0
CHEMBL3290204,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)nc2-c2ccccc2)cc1,'=',660.0
CHEMBL466243,CC(C)Cc1ccc(C(C)C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-])cc1,'=',1700.0
CHEMBL365033,Cc1onc(-c2ccccc2)c1-c1ccccc1,'=',2490.0
CHEMBL4778555,CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,'=',98800.0
CHEMBL388532,OC[C@H]1C[C@](O)(c2ccc(F)cc2)[C@@H](c2ccc(F)cc2)O1,'<',1000.0
CHEMBL462911,CC(C)(C)c1cc(-c2cc(=S)ss2)cc(C(C)(C)C)c1O,'=',7.2
CHEMBL4754867,COC(=O)CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,'=',105900.0
CHEMBL4787953,CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,'=',76800.0
CHEMBL3113226,N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,'=',36230.0
CHEMBL348645,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,'=',48.0
CHEMBL16981,CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O,'=',64.0
CHEMBL557874,CS(=O)(=O)c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,'>',10000.0
CHEMBL560285,Cc1cnc(NC2CCCCC2)nc1-c1ccc(S(C)(=O)=O)cc1,'>',10000.0
CHEMBL561891,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NC3CCCCC3)n2)cc1,'=',62.0
CHEMBL559056,CC(C)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,'=',1135.0
CHEMBL118839,CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C,'=',70.0
CHEMBL42011,CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,'=',827.0
CHEMBL47687,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(N)cc2)cc1,'=',129.0
CHEMBL29423,COc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,'=',100.0
CHEMBL2087941,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(Cl)cc2)cc1,'=',121700.0
CHEMBL1632400,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2C(C)=O)cc1,'=',7610.0
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,'>',100000.0
CHEMBL469785,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(CO)cc2)C1=O,'=',87.0
CHEMBL491272,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)ssc2=O)cc1,'=',50000.0
CHEMBL4757667,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1,'=',470.0
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,'=',11070.0
CHEMBL4438795,COc1ccc(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)CC2)cc1,'=',23.21
CHEMBL4763455,O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Br)cc1,'=',3400.0
CHEMBL68127,CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,'=',130.0
CHEMBL4069602,CCCc1cc(S(F)(F)(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',46.0
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,'=',920.0
CHEMBL158421,CCCCCCCCCCCCCCCc1cccc(OCC)c1CSc1nc2ccccc2[nH]1,'=',1470.0
CHEMBL55224,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,'>',100000.0
CHEMBL170522,CS(=O)(=O)c1ccc(-c2ccccc2-c2cncnc2)cc1,'>',300000.0
CHEMBL17104,CC(C)(C)c1cc(-c2nsc(N=C(N)N)n2)cc(C(C)(C)C)c1O,'=',27000.0
CHEMBL295640,CSc1ccc(C2=C3c4ccccc4CCC3(O)OC2=O)cc1,'=',850.0
CHEMBL4285368,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1OC,'=',1330.0
CHEMBL4447638,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(F)cc2)cc1,'=',230.0
CHEMBL4458369,COc1cccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)c1,'=',1950.0
CHEMBL4458211,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccccc2)cc1,'=',690.0
CHEMBL4520676,COc1ccc(-c2cc(C(=O)NCCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',710.0
CHEMBL340101,Cc1cc(=O)c(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,'>',10000.0
CHEMBL3355613,[2H]C([2H])([2H])c1cc(Cl)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,'=',20.0
CHEMBL3265349,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,'=',50000.0
CHEMBL3265353,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,'=',53000.0
CHEMBL4467569,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Br)cc2)cc1,'=',310.0
CHEMBL4516009,COc1ccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',1210.0
CHEMBL4439374,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(F)cc2)cc1,'=',210.0
CHEMBL4476757,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,'=',190.0
CHEMBL4552843,COOC[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CC(=O)c5cc(OC)c(O)cc5[C@]4(C)CC[C@@]3(C)C2C1,'=',660000.0
CHEMBL4645275,Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCCC2)n1,'=',5000.0
CHEMBL4278472,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1,'=',370.0
CHEMBL4291293,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC,'=',340.0
CHEMBL3100124,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,'=',6200.0
CHEMBL1230209,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,'=',62.0
CHEMBL287646,COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,'=',20.89
CHEMBL2380875,Cc1onc(C2CCCO2)c1-c1ccccc1,'>',100000.0
CHEMBL2380868,O=C(O)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,'>',100000.0
CHEMBL561950,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccccc3)n2)cc1,'=',5.6
CHEMBL3427203,COc1ccc(-c2nc(OC)nn2-c2ccc(OC)cc2)cc1,'=',3200.0
CHEMBL29576,COC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,'=',100000.0
CHEMBL286256,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cc(Cl)ccc2Cl)cc1,'>',100000.0
CHEMBL3322406,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1,'=',2100.0
CHEMBL212463,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,'=',570.0
CHEMBL1957883,O=C(c1ccccc1)n1cc(/C=N/c2ccc(F)cc2)c2ccccc21,'=',430.0
CHEMBL389849,COC1=C(C)C(=O)C2=C(CCc3c(O)cccc3O2)C1=O,'>',34900.0
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,'=',1.9
CHEMBL4282681,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3Cl)n2-c2ccccc2)cc1,'=',18320.0
CHEMBL3581346,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1OC,'=',6400.0
CHEMBL3113230,Cc1cc(C)cc(Nc2cnccc2NS(C)(=O)=O)c1,'>',100000.0
CHEMBL3113224,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,'=',260.0
CHEMBL4440945,O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(C(F)(F)F)cc1,'=',830.0
CHEMBL4070457,CCc1ccc(N2C(=O)CS/C2=N/NC(=O)COc2ccc(Cl)cc2Cl)cc1,'=',6930.0
CHEMBL4245838,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1,'=',4430.0
CHEMBL4242256,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(Cl)c2)cc1,'=',4800.0
CHEMBL446319,CC(C)(O)[C@H](O)Cc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,'=',13900.0
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,'>',100000.0
CHEMBL3359450,CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,'=',7000.0
CHEMBL4567195,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Br)cc1,'=',64.9
CHEMBL2160144,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1,'=',11700.0
CHEMBL4092736,Cc1c(-c2c(N=O)nc3ncccn23)cnn1-c1ccccc1,'=',1550.0
CHEMBL294050,N#Cc1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,'>',30000.0
CHEMBL2387503,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12,'>',10000.0
CHEMBL4864146,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(F)cc1,'=',2460.0
CHEMBL4877659,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(Br)cc1,'=',5680.0
CHEMBL4873372,Cc1ccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cn1,'=',19600.0
CHEMBL4873017,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccnc1Cl,'=',2960.0
CHEMBL4849413,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc2nccnc2c1,'>',40000.0
CHEMBL4086962,CCOC(=O)C1=C(N)N2C(=O)CCC(=O)N2C1c1ccccc1O,'=',181.0
CHEMBL456147,CCCCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,'>',10.0
CHEMBL24869,COc1ccc2c(c1)c(CC(=O)NCCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,'=',290.0
CHEMBL3736245,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(C(=O)O)cc2)cc1,'=',2170.0
CHEMBL68365,CCC(CC)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,'<',400.0
CHEMBL469433,CCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,'=',570.0
CHEMBL4473838,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)oc3ccccc23)cc1,'=',20.0
CHEMBL4289901,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1,'=',19730.0
CHEMBL174777,CN1C(O)=C(C(=O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2S1(=O)=O,'=',9.0
CHEMBL186634,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,'=',32.36
CHEMBL149040,Cc1cn2c(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2s1,'=',140.0
CHEMBL149167,Cc1csc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n12,'=',1000.0
CHEMBL4529375,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2cccc(F)c2)cc1,'=',190.0
CHEMBL4290673,N#CCC(=O)N/N=C/c1c[nH]c2ccc(Br)cc12,'=',250.0
